id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
9881,3904,1163,293,9881,Complete,2023-06-21 20:59:01,,,,14.18
9882,3905,1163,110,9882,Returned,2023-08-14 16:22:27,,,,27.65
9883,3906,1164,10,9883,Complete,2023-12-04 09:57:29,,,,39.7
9884,3907,1166,292,9884,Shipped,2024-03-29 09:20:58,,,,108.52
9885,3907,1166,324,9885,Shipped,2024-03-29 09:20:58,,,,29.13
9886,3908,1166,370,9886,Cancelled,2023-10-10 10:00:52,,,,127.75
9887,3908,1166,71,9887,Complete,2023-10-10 10:00:52,,,,77.8
9888,3908,1166,216,9888,Complete,2023-10-10 10:00:52,,,,92.83
9889,3908,1166,15,9889,Processing,2023-10-10 10:00:52,,,,38.61
9890,3909,1166,447,9890,Cancelled,2024-06-23 02:24:50,,,,184.03
9891,3909,1166,409,9891,Shipped,2024-06-23 02:24:50,,,,61.73
9892,3910,1166,431,9892,Shipped,2024-04-06 00:06:44,,,,49.78
9893,3910,1166,34,9893,Shipped,2024-04-06 00:06:44,,,,162.9
9894,3910,1166,345,9894,Processing,2024-04-06 00:06:44,,,,186.71
9895,3911,1166,420,9895,Complete,2024-04-23 17:00:09,,,,137.49
9896,3911,1166,144,9896,Returned,2024-04-23 17:00:09,,,,199.36
9897,3912,1167,424,9897,Cancelled,2024-02-23 00:36:57,,,,62.53
9898,3912,1167,354,9898,Processing,2024-02-23 00:36:57,,,,213.64
9899,3912,1167,34,9899,Processing,2024-02-23 00:36:57,,,,162.9
9900,3913,1167,8,9900,Complete,2022-12-19 17:51:04,,,,135.15
9901,3913,1167,25,9901,Complete,2022-12-19 17:51:04,,,,73.75
9902,3914,1168,471,9902,Shipped,2023-03-22 21:08:37,,,,13.65
9903,3914,1168,10,9903,Complete,2023-03-22 21:08:37,,,,39.7
9904,3914,1168,227,9904,Complete,2023-03-22 21:08:37,,,,12.58
9905,3915,1168,6,9905,Complete,2023-03-18 13:39:29,,,,18.75
9906,3915,1168,264,9906,Shipped,2023-03-18 13:39:29,,,,42.95
9907,3915,1168,380,9907,Complete,2023-03-18 13:39:29,,,,15.33
9908,3915,1168,428,9908,Complete,2023-03-18 13:39:29,,,,20.31
9909,3916,1168,335,9909,Processing,2023-03-07 12:14:10,,,,29.54
9910,3917,1170,440,9910,Complete,2023-09-22 06:16:58,,,,71.63
9911,3917,1170,305,9911,Processing,2023-09-22 06:16:58,,,,137.29
9912,3918,1170,216,9912,Cancelled,2023-02-17 04:11:49,,,,92.83
9913,3918,1170,272,9913,Processing,2023-02-17 04:11:49,,,,103.18
9914,3919,1170,301,9914,Returned,2023-04-17 09:54:06,,,,9.51
9915,3919,1170,213,9915,Complete,2023-04-17 09:54:06,,,,21.79
9916,3919,1170,359,9916,Complete,2023-04-17 09:54:06,,,,104.89
9917,3919,1170,489,9917,Shipped,2023-04-17 09:54:06,,,,100.7
9918,3920,1170,364,9918,Shipped,2023-11-26 14:04:59,,,,134.69
9919,3921,1171,349,9919,Shipped,2023-12-03 23:53:22,,,,233.49
9920,3921,1171,154,9920,Returned,2023-12-03 23:53:22,,,,136.86
9921,3921,1171,404,9921,Complete,2023-12-03 23:53:22,,,,92.66
9922,3921,1171,197,9922,Shipped,2023-12-03 23:53:22,,,,123.26
9923,3922,1171,324,9923,Shipped,2023-05-31 10:02:02,,,,29.13
9924,3922,1171,474,9924,Shipped,2023-05-31 10:02:02,,,,23.07
9925,3922,1171,374,9925,Complete,2023-05-31 10:02:02,,,,165.41
9926,3923,1172,427,9926,Complete,2024-01-17 23:47:19,,,,137.08
9927,3923,1172,228,9927,Processing,2024-01-17 23:47:19,,,,209.37
9928,3924,1172,406,9928,Shipped,2024-06-12 00:35:21,,,,166.35
9929,3925,1172,21,9929,Complete,2024-06-12 02:05:28,,,,46.69
9930,3925,1172,84,9930,Complete,2024-06-12 02:05:28,,,,79.51
9931,3925,1172,432,9931,Cancelled,2024-06-12 02:05:28,,,,43.74
9932,3926,1172,492,9932,Shipped,2024-01-11 19:11:56,,,,118.62
9933,3926,1172,189,9933,Cancelled,2024-01-11 19:11:56,,,,171.12
9934,3926,1172,52,9934,Complete,2024-01-11 19:11:56,,,,10.72
9935,3926,1172,294,9935,Complete,2024-01-11 19:11:56,,,,50.79
9936,3927,1173,472,9936,Complete,2024-06-06 23:32:50,,,,129.56
9937,3927,1173,367,9937,Complete,2024-06-06 23:32:50,,,,64.45
9938,3927,1173,449,9938,Complete,2024-06-06 23:32:50,,,,23.43
9939,3927,1173,52,9939,Complete,2024-06-06 23:32:50,,,,10.72
9940,3928,1173,455,9940,Processing,2024-06-26 05:59:02,,,,26.63
9941,3928,1173,280,9941,Processing,2024-06-26 05:59:02,,,,129.62
9942,3928,1173,476,9942,Complete,2024-06-26 05:59:02,,,,233.96
9943,3929,1173,91,9943,Complete,2023-07-09 03:37:37,,,,117.39
9944,3930,1174,431,9944,Shipped,2024-02-15 18:12:45,,,,49.78
9945,3930,1174,386,9945,Complete,2024-02-15 18:12:45,,,,239.49
9946,3931,1174,117,9946,Complete,2023-07-15 18:42:03,,,,131.86
9947,3931,1174,257,9947,Processing,2023-07-15 18:42:03,,,,45.02
9948,3932,1174,398,9948,Complete,2022-09-08 20:02:47,,,,43.96
9949,3932,1174,204,9949,Shipped,2022-09-08 20:02:47,,,,45.03
9950,3933,1174,92,9950,Cancelled,2023-04-07 22:48:45,,,,78.27
9951,3933,1174,500,9951,Processing,2023-04-07 22:48:45,,,,107.07
9952,3934,1174,308,9952,Complete,2022-10-02 12:20:16,,,,21.65
9953,3934,1174,215,9953,Complete,2022-10-02 12:20:16,,,,206.39
9954,3934,1174,236,9954,Cancelled,2022-10-02 12:20:16,,,,149.93
9955,3935,1174,463,9955,Shipped,2024-01-29 15:31:56,,,,51.95
9956,3935,1174,478,9956,Complete,2024-01-29 15:31:56,,,,97.7
9957,3936,1175,215,9957,Complete,2023-11-24 08:20:09,,,,206.39
9958,3936,1175,10,9958,Shipped,2023-11-24 08:20:09,,,,39.7
9959,3936,1175,191,9959,Complete,2023-11-24 08:20:09,,,,69.33
9960,3937,1177,84,9960,Complete,2023-11-06 04:43:06,,,,79.51
9961,3937,1177,355,9961,Complete,2023-11-06 04:43:06,,,,93.78
9962,3937,1177,36,9962,Complete,2023-11-06 04:43:06,,,,126.19
9963,3937,1177,372,9963,Shipped,2023-11-06 04:43:06,,,,123.99
9964,3938,1177,178,9964,Shipped,2023-03-04 15:27:30,,,,89.44
9965,3938,1177,469,9965,Cancelled,2023-03-04 15:27:30,,,,44.63
9966,3939,1177,412,9966,Complete,2023-10-31 05:48:33,,,,67.8
9967,3939,1177,132,9967,Complete,2023-10-31 05:48:33,,,,13.26
9968,3939,1177,38,9968,Complete,2023-10-31 05:48:33,,,,116.66
9969,3940,1178,465,9969,Complete,2024-05-30 22:10:23,,,,124.84
9970,3940,1178,230,9970,Cancelled,2024-05-30 22:10:23,,,,251.35
9971,3941,1178,411,9971,Cancelled,2024-03-20 20:03:51,,,,10.1
9972,3941,1178,446,9972,Complete,2024-03-20 20:03:51,,,,136.61
9973,3941,1178,84,9973,Complete,2024-03-20 20:03:51,,,,79.51
9974,3942,1178,288,9974,Complete,2024-01-11 21:06:41,,,,156.01
9975,3942,1178,359,9975,Complete,2024-01-11 21:06:41,,,,104.89
9976,3943,1178,382,9976,Complete,2023-11-24 03:59:49,,,,217.98
9977,3943,1178,245,9977,Processing,2023-11-24 03:59:49,,,,15.38
9978,3943,1178,360,9978,Processing,2023-11-24 03:59:49,,,,13.71
9979,3943,1178,495,9979,Returned,2023-11-24 03:59:49,,,,152.47
9980,3944,1178,427,9980,Complete,2024-03-05 02:46:27,,,,137.08
9981,3944,1178,457,9981,Processing,2024-03-05 02:46:27,,,,75.5
9982,3945,1178,73,9982,Complete,2024-03-29 14:08:58,,,,84.43
9983,3945,1178,239,9983,Cancelled,2024-03-29 14:08:58,,,,60.28
9984,3946,1179,314,9984,Returned,2023-10-22 19:56:19,,,,82.23
9985,3946,1179,479,9985,Complete,2023-10-22 19:56:19,,,,97.08
9986,3946,1179,444,9986,Shipped,2023-10-22 19:56:19,,,,139.0
9987,3946,1179,105,9987,Cancelled,2023-10-22 19:56:19,,,,128.59
9988,3947,1179,151,9988,Shipped,2023-08-15 04:30:36,,,,167.29
9989,3948,1179,288,9989,Shipped,2023-05-13 03:28:27,,,,156.01
9990,3948,1179,498,9990,Shipped,2023-05-13 03:28:27,,,,28.92
9991,3948,1179,19,9991,Cancelled,2023-05-13 03:28:27,,,,214.43
9992,3948,1179,226,9992,Complete,2023-05-13 03:28:27,,,,85.42
9993,3949,1179,177,9993,Shipped,2024-05-17 22:07:05,,,,15.86
9994,3949,1179,347,9994,Processing,2024-05-17 22:07:05,,,,122.6
9995,3949,1179,282,9995,Complete,2024-05-17 22:07:05,,,,9.4
9996,3950,1179,357,9996,Shipped,2023-09-01 06:51:16,,,,81.14
9997,3950,1179,142,9997,Complete,2023-09-01 06:51:16,,,,127.1
9998,3950,1179,291,9998,Complete,2023-09-01 06:51:16,,,,96.26
9999,3951,1179,316,9999,Processing,2023-11-07 13:34:28,,,,71.42
10000,3951,1179,488,10000,Complete,2023-11-07 13:34:28,,,,16.81
10001,3952,1179,342,10001,Shipped,2023-11-17 08:19:35,,,,98.78
10002,3952,1179,500,10002,Cancelled,2023-11-17 08:19:35,,,,107.07
10003,3952,1179,168,10003,Complete,2023-11-17 08:19:35,,,,79.07
10004,3953,1180,322,10004,Complete,2024-06-01 08:38:22,,,,19.01
10005,3953,1180,146,10005,Shipped,2024-06-01 08:38:22,,,,144.08
10006,3953,1180,245,10006,Processing,2024-06-01 08:38:22,,,,15.38
10007,3953,1180,226,10007,Complete,2024-06-01 08:38:22,,,,85.42
10008,3954,1180,338,10008,Processing,2024-04-05 16:39:52,,,,125.61
10009,3954,1180,489,10009,Returned,2024-04-05 16:39:52,,,,100.7
10010,3955,1180,275,10010,Shipped,2023-06-08 06:19:41,,,,156.61
10011,3955,1180,398,10011,Returned,2023-06-08 06:19:41,,,,43.96
10012,3956,1180,292,10012,Returned,2023-10-11 04:30:09,,,,108.52
10013,3956,1180,496,10013,Complete,2023-10-11 04:30:09,,,,126.22
10014,3956,1180,210,10014,Processing,2023-10-11 04:30:09,,,,40.57
10015,3956,1180,259,10015,Processing,2023-10-11 04:30:09,,,,58.91
10016,3957,1180,401,10016,Complete,2024-03-16 20:01:09,,,,145.96
10017,3957,1180,471,10017,Complete,2024-03-16 20:01:09,,,,13.65
10018,3957,1180,5,10018,Complete,2024-03-16 20:01:09,,,,249.15
10019,3957,1180,360,10019,Complete,2024-03-16 20:01:09,,,,13.71
10020,3958,1180,152,10020,Complete,2024-02-01 02:02:40,,,,29.5
10021,3958,1180,74,10021,Cancelled,2024-02-01 02:02:40,,,,61.24
10022,3958,1180,208,10022,Complete,2024-02-01 02:02:40,,,,33.54
10023,3958,1180,396,10023,Complete,2024-02-01 02:02:40,,,,52.31
10024,3959,1180,396,10024,Complete,2023-08-05 01:40:01,,,,52.31
10025,3959,1180,120,10025,Complete,2023-08-05 01:40:01,,,,127.06
10026,3959,1180,33,10026,Complete,2023-08-05 01:40:01,,,,56.83
10027,3959,1180,37,10027,Processing,2023-08-05 01:40:01,,,,189.49
10028,3960,1181,257,10028,Shipped,2024-05-19 11:25:17,,,,45.02
10029,3960,1181,248,10029,Shipped,2024-05-19 11:25:17,,,,47.68
10030,3961,1181,219,10030,Complete,2024-03-10 07:40:36,,,,82.82
10031,3961,1181,56,10031,Returned,2024-03-10 07:40:36,,,,25.11
10032,3961,1181,130,10032,Shipped,2024-03-10 07:40:36,,,,220.52
10033,3961,1181,210,10033,Cancelled,2024-03-10 07:40:36,,,,40.57
10034,3962,1181,410,10034,Processing,2024-06-16 01:34:36,,,,133.82
10035,3963,1182,55,10035,Returned,2023-04-07 11:25:50,,,,123.42
10036,3963,1182,418,10036,Processing,2023-04-07 11:25:50,,,,150.63
10037,3963,1182,190,10037,Processing,2023-04-07 11:25:50,,,,104.19
10038,3963,1182,85,10038,Complete,2023-04-07 11:25:50,,,,85.76
10039,3964,1182,135,10039,Returned,2023-07-27 06:14:53,,,,91.98
10040,3965,1182,337,10040,Returned,2023-11-06 11:59:58,,,,73.52
10041,3965,1182,308,10041,Complete,2023-11-06 11:59:58,,,,21.65
10042,3965,1182,249,10042,Shipped,2023-11-06 11:59:58,,,,130.73
10043,3966,1182,279,10043,Complete,2023-02-02 08:44:04,,,,129.78
10044,3966,1182,3,10044,Returned,2023-02-02 08:44:04,,,,94.06
10045,3966,1182,93,10045,Complete,2023-02-02 08:44:04,,,,85.46
10046,3967,1182,335,10046,Complete,2024-03-23 20:41:56,,,,29.54
10047,3968,1185,27,10047,Complete,2023-11-18 21:51:48,,,,61.29
10048,3968,1185,392,10048,Returned,2023-11-18 21:51:48,,,,153.65
10049,3968,1185,131,10049,Shipped,2023-11-18 21:51:48,,,,40.29
10050,3969,1185,351,10050,Shipped,2024-02-17 07:32:18,,,,102.38
10051,3969,1185,149,10051,Processing,2024-02-17 07:32:18,,,,77.25
10052,3969,1185,111,10052,Complete,2024-02-17 07:32:18,,,,48.38
10053,3970,1186,340,10053,Processing,2023-06-26 07:02:15,,,,75.68
10054,3971,1186,298,10054,Cancelled,2023-02-19 23:58:47,,,,88.61
10055,3971,1186,135,10055,Shipped,2023-02-19 23:58:47,,,,91.98
10056,3972,1187,200,10056,Shipped,2023-09-01 12:56:17,,,,178.73
10057,3973,1187,401,10057,Shipped,2024-04-04 08:21:42,,,,145.96
10058,3973,1187,162,10058,Shipped,2024-04-04 08:21:42,,,,174.88
10059,3974,1187,55,10059,Returned,2023-07-27 03:36:48,,,,123.42
10060,3974,1187,98,10060,Shipped,2023-07-27 03:36:48,,,,131.35
10061,3974,1187,321,10061,Complete,2023-07-27 03:36:48,,,,142.64
10062,3974,1187,469,10062,Complete,2023-07-27 03:36:48,,,,44.63
10063,3975,1188,407,10063,Returned,2024-05-17 07:37:51,,,,20.63
10064,3975,1188,15,10064,Shipped,2024-05-17 07:37:51,,,,38.61
10065,3975,1188,282,10065,Complete,2024-05-17 07:37:51,,,,9.4
10066,3976,1188,165,10066,Returned,2023-04-27 04:33:33,,,,17.14
10067,3976,1188,301,10067,Complete,2023-04-27 04:33:33,,,,9.51
10068,3976,1188,308,10068,Complete,2023-04-27 04:33:33,,,,21.65
10069,3977,1188,213,10069,Complete,2023-12-18 22:14:37,,,,21.79
10070,3977,1188,227,10070,Complete,2023-12-18 22:14:37,,,,12.58
10071,3977,1188,207,10071,Complete,2023-12-18 22:14:37,,,,29.16
10072,3977,1188,398,10072,Processing,2023-12-18 22:14:37,,,,43.96
10073,3978,1188,152,10073,Shipped,2023-07-22 22:41:42,,,,29.5
10074,3979,1189,48,10074,Processing,2023-11-24 07:10:28,,,,144.32
10075,3980,1189,491,10075,Processing,2022-09-29 03:08:04,,,,123.93
10076,3980,1189,175,10076,Shipped,2022-09-29 03:08:04,,,,53.5
10077,3981,1189,197,10077,Shipped,2022-09-25 10:27:57,,,,123.26
10078,3981,1189,17,10078,Complete,2022-09-25 10:27:57,,,,176.43
10079,3981,1189,431,10079,Complete,2022-09-25 10:27:57,,,,49.78
10080,3982,1190,118,10080,Shipped,2024-06-04 17:11:32,,,,144.08
10081,3982,1190,1,10081,Processing,2024-06-04 17:11:32,,,,110.42
10082,3982,1190,441,10082,Returned,2024-06-04 17:11:32,,,,242.3
10083,3983,1190,315,10083,Complete,2024-01-23 20:28:01,,,,173.17
10084,3983,1190,24,10084,Complete,2024-01-23 20:28:01,,,,80.84
10085,3983,1190,82,10085,Returned,2024-01-23 20:28:01,,,,87.59
10086,3983,1190,221,10086,Complete,2024-01-23 20:28:01,,,,158.36
10087,3984,1190,238,10087,Shipped,2023-07-08 19:50:12,,,,145.45
10088,3984,1190,147,10088,Complete,2023-07-08 19:50:12,,,,74.0
10089,3984,1190,219,10089,Shipped,2023-07-08 19:50:12,,,,82.82
10090,3985,1190,326,10090,Complete,2023-07-20 05:13:24,,,,138.39
10091,3985,1190,398,10091,Complete,2023-07-20 05:13:24,,,,43.96
10092,3985,1190,413,10092,Returned,2023-07-20 05:13:24,,,,24.91
10093,3986,1190,279,10093,Returned,2023-04-20 22:00:29,,,,129.78
10094,3986,1190,414,10094,Complete,2023-04-20 22:00:29,,,,37.57
10095,3987,1190,223,10095,Returned,2023-07-20 23:01:37,,,,38.65
10096,3987,1190,247,10096,Complete,2023-07-20 23:01:37,,,,115.63
10097,3988,1191,40,10097,Shipped,2024-06-11 15:07:43,,,,114.65
10098,3988,1191,454,10098,Processing,2024-06-11 15:07:43,,,,107.92
10099,3988,1191,391,10099,Complete,2024-06-11 15:07:43,,,,199.98
10100,3989,1191,106,10100,Complete,2024-04-22 18:12:22,,,,43.41
10101,3989,1191,70,10101,Processing,2024-04-22 18:12:22,,,,153.74
10102,3990,1191,188,10102,Returned,2023-12-12 20:34:02,,,,80.07
10103,3990,1191,257,10103,Shipped,2023-12-12 20:34:02,,,,45.02
10104,3991,1191,11,10104,Shipped,2024-01-26 17:17:21,,,,153.25
10105,3991,1191,62,10105,Complete,2024-01-26 17:17:21,,,,105.89
10106,3992,1191,340,10106,Complete,2023-12-31 08:57:02,,,,75.68
10107,3992,1191,463,10107,Complete,2023-12-31 08:57:02,,,,51.95
10108,3992,1191,256,10108,Cancelled,2023-12-31 08:57:02,,,,207.96
10109,3993,1192,419,10109,Complete,2023-12-07 16:07:14,,,,152.03
10110,3993,1192,377,10110,Cancelled,2023-12-07 16:07:14,,,,223.22
10111,3993,1192,241,10111,Complete,2023-12-07 16:07:14,,,,97.0
10112,3994,1192,119,10112,Cancelled,2024-04-03 02:19:06,,,,95.38
10113,3994,1192,192,10113,Cancelled,2024-04-03 02:19:06,,,,153.6
10114,3994,1192,356,10114,Returned,2024-04-03 02:19:06,,,,187.7
10115,3994,1192,410,10115,Shipped,2024-04-03 02:19:06,,,,133.82
10116,3995,1193,67,10116,Complete,2024-01-02 19:01:39,,,,66.04
10117,3996,1193,372,10117,Cancelled,2024-03-11 06:23:33,,,,123.99
10118,3996,1193,454,10118,Complete,2024-03-11 06:23:33,,,,107.92
10119,3996,1193,485,10119,Complete,2024-03-11 06:23:33,,,,155.89
10120,3997,1193,110,10120,Processing,2024-03-26 21:16:21,,,,27.65
10121,3997,1193,414,10121,Complete,2024-03-26 21:16:21,,,,37.57
10122,3997,1193,294,10122,Complete,2024-03-26 21:16:21,,,,50.79
10123,3998,1193,244,10123,Complete,2024-02-24 08:10:01,,,,57.59
10124,3998,1193,98,10124,Processing,2024-02-24 08:10:01,,,,131.35
10125,3998,1193,356,10125,Cancelled,2024-02-24 08:10:01,,,,187.7
10126,3999,1193,252,10126,Shipped,2024-02-25 19:22:13,,,,44.02
10127,4000,1193,95,10127,Complete,2024-06-04 05:09:47,,,,96.96
10128,4000,1193,4,10128,Complete,2024-06-04 05:09:47,,,,213.61
10129,4001,1193,476,10129,Cancelled,2024-05-13 09:50:41,,,,233.96
10130,4001,1193,489,10130,Cancelled,2024-05-13 09:50:41,,,,100.7
10131,4001,1193,16,10131,Shipped,2024-05-13 09:50:41,,,,187.22
10132,4001,1193,223,10132,Returned,2024-05-13 09:50:41,,,,38.65
10133,4002,1194,333,10133,Shipped,2023-12-21 01:34:45,,,,195.25
10134,4002,1194,161,10134,Shipped,2023-12-21 01:34:45,,,,85.84
10135,4002,1194,318,10135,Complete,2023-12-21 01:34:45,,,,111.23
10136,4002,1194,376,10136,Processing,2023-12-21 01:34:45,,,,136.42
10137,4003,1194,419,10137,Complete,2023-01-03 21:41:13,,,,152.03
10138,4003,1194,382,10138,Processing,2023-01-03 21:41:13,,,,217.98
10139,4003,1194,365,10139,Complete,2023-01-03 21:41:13,,,,161.32
10140,4003,1194,212,10140,Complete,2023-01-03 21:41:13,,,,186.71
10141,4004,1194,89,10141,Complete,2023-12-30 10:05:00,,,,141.81
10142,4004,1194,40,10142,Cancelled,2023-12-30 10:05:00,,,,114.65
10143,4004,1194,452,10143,Returned,2023-12-30 10:05:00,,,,144.01
10144,4005,1194,23,10144,Returned,2023-11-04 04:54:33,,,,49.12
10145,4005,1194,21,10145,Shipped,2023-11-04 04:54:33,,,,46.69
10146,4005,1194,72,10146,Complete,2023-11-04 04:54:33,,,,221.67
10147,4005,1194,29,10147,Complete,2023-11-04 04:54:33,,,,11.08
10148,4006,1195,301,10148,Complete,2024-06-16 18:04:52,,,,9.51
10149,4006,1195,368,10149,Complete,2024-06-16 18:04:52,,,,181.95
10150,4007,1195,271,10150,Complete,2024-06-23 04:13:35,,,,50.63
10151,4008,1196,60,10151,Cancelled,2024-01-15 13:33:33,,,,111.09
10152,4009,1196,443,10152,Shipped,2023-04-05 03:32:13,,,,18.61
10153,4010,1196,460,10153,Shipped,2023-10-14 19:34:08,,,,105.76
10154,4010,1196,370,10154,Complete,2023-10-14 19:34:08,,,,127.75
10155,4010,1196,63,10155,Returned,2023-10-14 19:34:08,,,,96.1
10156,4010,1196,99,10156,Shipped,2023-10-14 19:34:08,,,,57.94
10157,4011,1196,377,10157,Complete,2024-01-22 16:57:24,,,,223.22
10158,4011,1196,272,10158,Shipped,2024-01-22 16:57:24,,,,103.18
10159,4011,1196,258,10159,Complete,2024-01-22 16:57:24,,,,165.82
10160,4011,1196,368,10160,Shipped,2024-01-22 16:57:24,,,,181.95
10161,4012,1196,471,10161,Complete,2023-04-23 04:25:22,,,,13.65
10162,4012,1196,218,10162,Complete,2023-04-23 04:25:22,,,,24.38
10163,4013,1196,157,10163,Cancelled,2023-12-19 16:48:41,,,,167.4
10164,4014,1197,488,10164,Complete,2023-10-31 00:16:13,,,,16.81
10165,4014,1197,380,10165,Shipped,2023-10-31 00:16:13,,,,15.33
10166,4014,1197,428,10166,Returned,2023-10-31 00:16:13,,,,20.31
10167,4014,1197,478,10167,Processing,2023-10-31 00:16:13,,,,97.7
10168,4015,1197,141,10168,Returned,2024-03-08 16:05:05,,,,7.89
10169,4015,1197,339,10169,Returned,2024-03-08 16:05:05,,,,229.15
10170,4016,1197,326,10170,Processing,2024-04-07 23:02:21,,,,138.39
10171,4016,1197,221,10171,Cancelled,2024-04-07 23:02:21,,,,158.36
10172,4016,1197,196,10172,Shipped,2024-04-07 23:02:21,,,,146.06
10173,4017,1197,326,10173,Returned,2024-03-20 02:20:54,,,,138.39
10174,4017,1197,375,10174,Processing,2024-03-20 02:20:54,,,,131.47
10175,4017,1197,211,10175,Shipped,2024-03-20 02:20:54,,,,116.65
10176,4017,1197,481,10176,Complete,2024-03-20 02:20:54,,,,18.9
10177,4018,1197,3,10177,Returned,2023-12-28 08:21:52,,,,94.06
10178,4018,1197,428,10178,Complete,2023-12-28 08:21:52,,,,20.31
10179,4018,1197,358,10179,Complete,2023-12-28 08:21:52,,,,110.49
10180,4019,1198,139,10180,Shipped,2023-03-08 08:49:53,,,,80.59
10181,4019,1198,50,10181,Complete,2023-03-08 08:49:53,,,,136.87
10182,4020,1198,92,10182,Complete,2023-08-19 17:31:55,,,,78.27
10183,4020,1198,93,10183,Complete,2023-08-19 17:31:55,,,,85.46
10184,4021,1198,219,10184,Processing,2024-06-03 23:09:45,,,,82.82
10185,4021,1198,463,10185,Complete,2024-06-03 23:09:45,,,,51.95
10186,4022,1198,108,10186,Processing,2024-03-05 06:30:59,,,,174.2
10187,4022,1198,138,10187,Complete,2024-03-05 06:30:59,,,,113.86
10188,4023,1198,242,10188,Shipped,2022-11-13 19:29:23,,,,36.74
10189,4023,1198,189,10189,Shipped,2022-11-13 19:29:23,,,,171.12
10190,4023,1198,216,10190,Returned,2022-11-13 19:29:23,,,,92.83
10191,4024,1198,334,10191,Complete,2023-07-21 12:22:58,,,,167.36
10192,4025,1198,437,10192,Returned,2022-08-30 18:35:06,,,,54.08
10193,4025,1198,272,10193,Cancelled,2022-08-30 18:35:06,,,,103.18
10194,4025,1198,84,10194,Shipped,2022-08-30 18:35:06,,,,79.51
10195,4026,1199,321,10195,Returned,2024-01-14 22:21:20,,,,142.64
10196,4026,1199,491,10196,Complete,2024-01-14 22:21:20,,,,123.93
10197,4027,1199,66,10197,Complete,2024-05-22 04:42:37,,,,116.99
10198,4028,1199,459,10198,Complete,2024-03-24 06:21:03,,,,237.92
10199,4028,1199,492,10199,Complete,2024-03-24 06:21:03,,,,118.62
10200,4028,1199,359,10200,Complete,2024-03-24 06:21:03,,,,104.89
10201,4028,1199,180,10201,Processing,2024-03-24 06:21:03,,,,165.04
10202,4029,1199,190,10202,Shipped,2023-01-29 01:22:49,,,,104.19
10203,4030,1200,354,10203,Complete,2024-04-15 02:52:41,,,,213.64
10204,4030,1200,261,10204,Returned,2024-04-15 02:52:41,,,,82.46
10205,4030,1200,115,10205,Processing,2024-04-15 02:52:41,,,,53.44
10206,4031,1200,252,10206,Complete,2024-05-20 07:40:20,,,,44.02
10207,4031,1200,380,10207,Shipped,2024-05-20 07:40:20,,,,15.33
10208,4032,1200,478,10208,Shipped,2024-02-02 18:19:26,,,,97.7
10209,4032,1200,9,10209,Complete,2024-02-02 18:19:26,,,,68.68
10210,4032,1200,102,10210,Shipped,2024-02-02 18:19:26,,,,202.65
10211,4033,1200,367,10211,Returned,2023-11-22 03:34:46,,,,64.45
10212,4033,1200,347,10212,Complete,2023-11-22 03:34:46,,,,122.6
10213,4034,1200,116,10213,Complete,2023-11-30 12:02:03,,,,12.27
10214,4034,1200,207,10214,Processing,2023-11-30 12:02:03,,,,29.16
10215,4034,1200,166,10215,Shipped,2023-11-30 12:02:03,,,,35.76
10216,4035,1201,431,10216,Cancelled,2024-05-11 16:29:14,,,,49.78
10217,4035,1201,339,10217,Complete,2024-05-11 16:29:14,,,,229.15
10218,4035,1201,25,10218,Shipped,2024-05-11 16:29:14,,,,73.75
10219,4035,1201,99,10219,Complete,2024-05-11 16:29:14,,,,57.94
10220,4036,1202,243,10220,Shipped,2023-05-06 12:21:46,,,,109.03
10221,4036,1202,41,10221,Shipped,2023-05-06 12:21:46,,,,191.79
10222,4036,1202,274,10222,Complete,2023-05-06 12:21:46,,,,25.01
10223,4036,1202,199,10223,Complete,2023-05-06 12:21:46,,,,166.57
10224,4037,1202,215,10224,Cancelled,2024-02-05 02:11:41,,,,206.39
10225,4037,1202,474,10225,Processing,2024-02-05 02:11:41,,,,23.07
10226,4037,1202,311,10226,Processing,2024-02-05 02:11:41,,,,53.86
10227,4037,1202,384,10227,Complete,2024-02-05 02:11:41,,,,43.04
10228,4038,1202,259,10228,Shipped,2024-03-12 17:23:01,,,,58.91
10229,4039,1202,497,10229,Complete,2024-06-18 06:09:29,,,,111.75
10230,4039,1202,207,10230,Cancelled,2024-06-18 06:09:29,,,,29.16
10231,4039,1202,52,10231,Complete,2024-06-18 06:09:29,,,,10.72
10232,4039,1202,378,10232,Cancelled,2024-06-18 06:09:29,,,,77.99
10233,4040,1202,362,10233,Complete,2023-02-11 21:41:04,,,,235.88
10234,4040,1202,247,10234,Complete,2023-02-11 21:41:04,,,,115.63
10235,4041,1203,415,10235,Complete,2023-04-12 08:43:46,,,,43.55
10236,4041,1203,300,10236,Shipped,2023-04-12 08:43:46,,,,77.42
10237,4042,1203,102,10237,Complete,2023-02-08 10:37:02,,,,202.65
10238,4042,1203,135,10238,Shipped,2023-02-08 10:37:02,,,,91.98
10239,4043,1203,49,10239,Shipped,2022-12-01 15:27:05,,,,127.21
10240,4043,1203,207,10240,Complete,2022-12-01 15:27:05,,,,29.16
10241,4043,1203,244,10241,Complete,2022-12-01 15:27:05,,,,57.59
10242,4043,1203,203,10242,Shipped,2022-12-01 15:27:05,,,,137.24
10243,4044,1203,338,10243,Complete,2023-02-04 08:26:49,,,,125.61
