order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item
3309,990,Returned,M,2023-05-22 04:50:19,,,,1
3310,991,Returned,M,2024-05-29 20:49:00,,,,4
3311,991,Returned,M,2023-07-20 04:11:36,,,,1
3312,991,Complete,M,2023-12-30 08:42:15,,,,4
3313,991,Complete,M,2023-04-07 20:45:52,,,,3
3314,991,Processing,M,2023-04-11 00:57:33,,,,3
3315,991,Complete,M,2024-04-03 03:27:09,,,,2
3316,991,Complete,M,2023-07-03 23:24:08,,,,1
3317,993,Complete,M,2022-06-13 00:24:30,,,,3
3318,994,Complete,F,2023-04-20 23:58:37,,,,3
3319,994,Complete,F,2024-06-17 09:37:10,,,,4
3320,994,Complete,F,2023-01-03 14:44:34,,,,2
3321,994,Cancelled,F,2023-09-13 23:47:01,,,,3
3322,994,Processing,F,2023-02-18 11:48:21,,,,2
3323,995,Complete,F,2023-11-12 23:51:23,,,,1
3324,996,Complete,F,2024-03-18 22:00:09,,,,1
3325,996,Returned,F,2023-01-07 19:40:41,,,,3
3326,996,Complete,F,2022-12-01 01:04:32,,,,2
3327,996,Returned,F,2023-11-04 17:15:45,,,,1
3328,997,Cancelled,M,2024-01-14 10:01:58,,,,2
3329,997,Processing,M,2024-05-27 08:46:48,,,,4
3330,997,Processing,M,2024-03-22 10:25:58,,,,1
3331,997,Complete,M,2023-12-29 03:41:41,,,,1
3332,997,Cancelled,M,2024-04-07 00:56:39,,,,2
3333,997,Processing,M,2024-05-03 01:48:11,,,,2
3334,997,Processing,M,2024-02-23 07:25:19,,,,2
3335,998,Complete,F,2024-03-16 15:32:53,,,,2
3336,999,Complete,F,2023-07-22 22:18:31,,,,4
3337,999,Shipped,F,2023-07-04 15:34:50,,,,1
3338,999,Complete,F,2023-08-01 12:13:09,,,,3
3339,999,Shipped,F,2024-01-17 18:22:09,,,,2
3340,999,Complete,F,2024-04-02 03:42:11,,,,1
3341,999,Complete,F,2023-07-05 10:15:37,,,,2
3342,1000,Shipped,F,2024-02-25 20:24:45,,,,3
3343,1000,Returned,F,2024-02-08 07:45:58,,,,2
3344,1004,Processing,F,2024-01-11 11:13:33,,,,3
3345,1006,Complete,M,2023-05-25 18:06:56,,,,1
3346,1006,Returned,M,2024-03-24 00:09:30,,,,1
3347,1006,Shipped,M,2022-09-06 05:41:55,,,,4
3348,1006,Complete,M,2023-04-09 06:30:37,,,,1
3349,1006,Processing,M,2023-05-30 20:26:01,,,,1
3350,1006,Complete,M,2022-10-20 14:34:02,,,,1
3351,1006,Shipped,M,2024-03-04 19:31:24,,,,2
3352,1008,Shipped,F,2024-01-19 14:43:35,,,,2
3353,1008,Processing,F,2023-08-01 22:02:10,,,,2
3354,1009,Cancelled,F,2024-03-07 02:29:29,,,,4
3355,1009,Complete,F,2023-12-12 01:50:06,,,,2
3356,1009,Returned,F,2024-05-27 11:49:14,,,,3
3357,1010,Shipped,M,2024-06-18 04:04:49,,,,1
3358,1010,Processing,M,2024-02-22 04:00:20,,,,1
3359,1010,Complete,M,2024-01-18 14:56:29,,,,4
3360,1010,Processing,M,2024-04-08 22:30:37,,,,3
3361,1010,Cancelled,M,2024-06-12 11:00:28,,,,3
3362,1011,Complete,F,2023-11-01 23:45:27,,,,1
3363,1011,Cancelled,F,2024-01-15 20:51:03,,,,3
3364,1011,Shipped,F,2023-09-10 04:55:36,,,,4
3365,1011,Processing,F,2022-06-24 11:41:35,,,,1
3366,1011,Processing,F,2024-01-06 00:59:45,,,,1
3367,1011,Shipped,F,2024-06-09 08:44:44,,,,2
3368,1012,Cancelled,F,2023-06-22 10:35:47,,,,1
3369,1012,Complete,F,2022-10-30 09:02:04,,,,2
3370,1012,Complete,F,2023-02-21 12:28:54,,,,3
3371,1013,Complete,F,2023-08-11 11:43:59,,,,4
3372,1014,Processing,F,2024-01-08 07:44:07,,,,2
3373,1014,Shipped,F,2023-09-19 12:30:20,,,,3
3374,1015,Complete,F,2024-04-23 06:36:56,,,,3
3375,1016,Shipped,M,2024-06-01 01:43:27,,,,4
3376,1016,Complete,M,2024-02-25 16:22:07,,,,4
3377,1017,Shipped,F,2023-04-07 13:26:11,,,,3
3378,1019,Complete,F,2024-03-12 13:38:38,,,,1
3379,1019,Processing,F,2024-06-06 14:44:30,,,,3
3380,1019,Complete,F,2024-03-13 20:58:17,,,,2
3381,1019,Cancelled,F,2024-03-22 08:41:08,,,,1
3382,1019,Complete,F,2024-05-05 02:43:56,,,,3
3383,1019,Complete,F,2024-04-21 23:41:12,,,,3
3384,1019,Returned,F,2024-05-20 21:51:53,,,,4
3385,1020,Shipped,F,2022-06-13 19:13:37,,,,4
3386,1020,Complete,F,2024-06-03 11:40:39,,,,2
3387,1020,Shipped,F,2023-08-10 01:12:28,,,,2
3388,1020,Complete,F,2022-08-12 22:57:11,,,,2
3389,1020,Shipped,F,2024-06-13 23:21:52,,,,3
3390,1020,Complete,F,2022-08-02 02:39:37,,,,1
3391,1021,Returned,M,2022-08-27 22:17:48,,,,1
3392,1022,Shipped,F,2024-04-27 16:52:19,,,,4
3393,1022,Complete,F,2024-01-25 09:24:42,,,,4
3394,1022,Cancelled,F,2024-06-23 09:57:18,,,,4
3395,1022,Complete,F,2024-06-12 18:43:41,,,,1
3396,1022,Cancelled,F,2024-03-14 18:39:50,,,,3
3397,1024,Cancelled,F,2022-03-23 05:46:35,,,,4
3398,1024,Processing,F,2024-05-03 23:37:40,,,,4
3399,1024,Complete,F,2022-05-21 08:44:36,,,,2
3400,1024,Complete,F,2023-03-10 12:23:51,,,,3
3401,1024,Shipped,F,2023-04-04 15:56:52,,,,3
3402,1024,Complete,F,2023-08-15 04:06:31,,,,1
3403,1024,Complete,F,2022-12-18 10:11:39,,,,3
3404,1025,Complete,M,2024-06-03 10:31:11,,,,1
3405,1025,Complete,M,2024-01-30 17:28:48,,,,3
3406,1025,Processing,M,2024-01-23 03:30:45,,,,3
3407,1026,Shipped,F,2023-07-27 23:07:52,,,,4
3408,1027,Shipped,F,2024-03-27 07:50:52,,,,4
3409,1027,Shipped,F,2023-10-03 17:35:31,,,,1
3410,1027,Complete,F,2023-09-21 12:49:53,,,,3
3411,1027,Complete,F,2023-12-10 04:47:36,,,,2
3412,1027,Complete,F,2023-11-04 05:35:39,,,,3
3413,1027,Complete,F,2024-02-27 09:27:01,,,,3
3414,1027,Complete,F,2024-03-15 08:38:31,,,,3
3415,1028,Cancelled,M,2024-03-27 19:50:24,,,,4
3416,1028,Cancelled,M,2024-01-15 05:02:12,,,,4
3417,1028,Complete,M,2024-03-23 11:03:46,,,,3
3418,1028,Complete,M,2024-03-26 22:04:39,,,,3
3419,1028,Complete,M,2024-05-05 08:05:02,,,,3
3420,1029,Returned,F,2023-06-08 06:32:05,,,,4
3421,1029,Complete,F,2024-04-27 04:38:29,,,,3
3422,1029,Returned,F,2024-03-13 04:20:59,,,,1
3423,1030,Complete,M,2023-10-06 18:04:23,,,,1
3424,1030,Processing,M,2024-05-02 20:10:18,,,,1
3425,1031,Complete,M,2023-07-09 07:14:27,,,,1
3426,1031,Returned,M,2023-06-03 23:34:19,,,,4
3427,1031,Cancelled,M,2024-05-14 18:51:12,,,,1
3428,1032,Complete,F,2024-01-19 23:23:52,,,,2
3429,1032,Returned,F,2024-03-16 23:35:41,,,,2
3430,1032,Returned,F,2023-06-18 23:03:32,,,,4
3431,1032,Shipped,F,2023-04-18 11:56:41,,,,1
3432,1032,Shipped,F,2024-04-12 18:18:48,,,,1
3433,1032,Complete,F,2024-05-12 01:26:16,,,,3
3434,1032,Complete,F,2024-06-12 19:36:22,,,,1
3435,1033,Cancelled,F,2023-08-22 00:42:55,,,,2
3436,1033,Processing,F,2024-06-06 15:47:41,,,,1
3437,1033,Complete,F,2022-12-11 04:20:10,,,,3
3438,1033,Cancelled,F,2023-07-04 14:01:27,,,,2
3439,1033,Processing,F,2022-12-20 09:00:28,,,,1
3440,1034,Complete,F,2022-11-07 17:51:17,,,,4
3441,1034,Complete,F,2022-12-23 15:50:39,,,,3
3442,1034,Returned,F,2022-11-26 05:00:48,,,,1
3443,1035,Complete,M,2024-06-02 22:47:47,,,,1
3444,1035,Shipped,M,2024-05-09 16:34:30,,,,2
3445,1035,Returned,M,2023-11-29 09:28:54,,,,2
3446,1035,Complete,M,2023-04-23 16:35:40,,,,3
3447,1035,Complete,M,2024-03-11 17:44:15,,,,3
3448,1035,Complete,M,2023-04-01 08:09:51,,,,1
3449,1036,Complete,M,2023-08-15 15:20:32,,,,4
3450,1036,Returned,M,2022-10-28 15:08:18,,,,1
3451,1037,Shipped,M,2024-05-07 14:19:47,,,,3
3452,1037,Cancelled,M,2023-04-04 15:38:57,,,,3
3453,1037,Shipped,M,2023-04-30 01:22:16,,,,3
3454,1037,Shipped,M,2024-01-05 18:02:52,,,,1
3455,1037,Complete,M,2023-10-06 08:38:09,,,,2
3456,1037,Returned,M,2022-10-27 01:02:52,,,,2
3457,1038,Complete,M,2023-12-22 03:09:01,,,,1
3458,1038,Shipped,M,2024-03-21 12:24:13,,,,3
3459,1038,Cancelled,M,2023-11-07 14:30:27,,,,3
3460,1039,Cancelled,M,2024-02-24 22:08:19,,,,2
3461,1039,Complete,M,2023-06-19 10:16:17,,,,2
3462,1039,Cancelled,M,2023-12-13 23:18:08,,,,2
3463,1039,Processing,M,2024-04-23 19:49:31,,,,4
3464,1039,Cancelled,M,2023-05-18 01:06:46,,,,3
3465,1039,Complete,M,2023-09-18 09:57:14,,,,1
3466,1039,Complete,M,2023-08-31 06:07:45,,,,3
3467,1040,Complete,M,2023-08-09 07:24:17,,,,2
3468,1040,Complete,M,2024-01-07 01:39:48,,,,1
3469,1040,Complete,M,2023-10-23 20:44:34,,,,3
3470,1041,Complete,F,2023-11-04 20:43:18,,,,1
3471,1041,Cancelled,F,2023-11-09 13:25:22,,,,2
3472,1042,Shipped,M,2024-03-12 19:19:23,,,,1
3473,1042,Cancelled,M,2024-02-25 16:22:55,,,,3
3474,1042,Complete,M,2024-05-18 06:48:32,,,,4
3475,1042,Shipped,M,2023-08-27 06:23:31,,,,2
3476,1042,Complete,M,2023-09-04 15:33:00,,,,2
3477,1042,Cancelled,M,2023-07-29 19:32:05,,,,4
3478,1043,Processing,F,2024-04-02 12:16:07,,,,2
3479,1043,Shipped,F,2024-06-17 05:05:42,,,,1
3480,1043,Complete,F,2024-06-05 13:25:38,,,,3
3481,1043,Complete,F,2022-11-18 14:01:46,,,,3
3482,1043,Complete,F,2023-08-21 06:05:17,,,,2
3483,1043,Cancelled,F,2022-10-31 04:09:48,,,,3
3484,1044,Complete,M,2024-02-25 15:18:06,,,,4
3485,1044,Complete,M,2023-06-13 18:00:41,,,,1
3486,1044,Complete,M,2023-08-21 06:30:21,,,,4
3487,1044,Shipped,M,2023-06-09 03:35:21,,,,4
3488,1044,Returned,M,2023-06-29 00:41:22,,,,1
3489,1044,Processing,M,2023-10-23 09:05:01,,,,1
3490,1044,Complete,M,2023-06-19 19:52:42,,,,4
3491,1045,Returned,F,2023-01-11 23:42:42,,,,1
3492,1045,Complete,F,2022-11-16 07:41:43,,,,4
3493,1045,Shipped,F,2023-11-13 07:51:34,,,,4
3494,1045,Complete,F,2024-01-03 20:16:53,,,,4
3495,1045,Complete,F,2024-04-17 20:21:47,,,,4
3496,1045,Processing,F,2022-10-26 18:15:41,,,,2
3497,1045,Complete,F,2023-11-17 01:08:23,,,,1
3498,1046,Processing,F,2023-01-05 04:52:40,,,,1
3499,1047,Complete,M,2024-06-27 11:32:23,,,,1
3500,1047,Cancelled,M,2024-04-29 14:02:28,,,,4
3501,1047,Cancelled,M,2024-04-25 09:09:06,,,,2
3502,1047,Complete,M,2024-06-19 11:30:44,,,,4
3503,1048,Complete,M,2022-10-24 16:15:29,,,,1
3504,1048,Complete,M,2022-11-09 08:03:36,,,,3
3505,1048,Returned,M,2022-11-11 01:38:21,,,,3
3506,1048,Cancelled,M,2022-10-18 13:40:12,,,,3
3507,1048,Returned,M,2023-08-04 16:41:34,,,,1
3508,1048,Complete,M,2023-04-07 07:23:45,,,,2
3509,1048,Complete,M,2024-02-29 06:18:18,,,,3
3510,1050,Complete,M,2022-02-23 20:35:32,,,,4
3511,1050,Complete,M,2023-11-20 17:14:53,,,,4
3512,1051,Returned,M,2022-05-03 05:01:56,,,,1
3513,1051,Processing,M,2023-01-20 03:16:40,,,,1
3514,1051,Complete,M,2023-12-25 21:48:11,,,,4
3515,1051,Returned,M,2023-05-26 17:38:36,,,,1
3516,1052,Complete,M,2022-07-26 17:48:08,,,,4
3517,1052,Complete,M,2023-05-04 23:08:43,,,,4
3518,1052,Complete,M,2022-11-19 11:48:15,,,,3
3519,1052,Complete,M,2024-01-07 20:37:15,,,,2
3520,1052,Returned,M,2023-08-26 06:24:47,,,,4
3521,1052,Processing,M,2023-04-11 14:20:23,,,,4
3522,1052,Complete,M,2022-06-21 04:38:18,,,,3
3523,1053,Returned,M,2024-04-08 08:41:51,,,,2
3524,1054,Complete,F,2023-03-29 09:44:41,,,,2
3525,1054,Cancelled,F,2024-06-05 01:33:41,,,,4
3526,1055,Complete,F,2024-04-13 02:17:35,,,,1
3527,1055,Complete,F,2023-10-15 00:44:19,,,,4
3528,1055,Returned,F,2022-12-25 18:08:02,,,,1
3529,1056,Cancelled,F,2024-01-23 18:08:59,,,,4
3530,1057,Complete,M,2023-12-23 02:56:25,,,,3
3531,1057,Complete,M,2023-11-21 11:51:00,,,,1
3532,1057,Complete,M,2024-05-26 20:22:55,,,,2
3533,1057,Complete,M,2024-05-25 08:53:30,,,,1
3534,1057,Complete,M,2023-09-05 05:15:30,,,,3
3535,1057,Complete,M,2023-11-29 20:48:21,,,,3
3536,1057,Complete,M,2024-06-17 03:09:10,,,,2
3537,1058,Processing,M,2023-10-02 19:10:24,,,,2
3538,1058,Complete,M,2022-12-30 11:01:17,,,,4
3539,1058,Complete,M,2023-06-07 11:27:44,,,,2
3540,1058,Processing,M,2023-09-01 02:53:03,,,,3
3541,1058,Complete,M,2024-05-31 01:45:50,,,,1
3542,1058,Returned,M,2023-02-25 03:04:35,,,,3
3543,1058,Shipped,M,2024-01-19 21:37:31,,,,3
3544,1059,Complete,F,2024-05-14 12:59:28,,,,3
3545,1060,Complete,M,2023-07-31 01:41:32,,,,3
3546,1060,Complete,M,2022-05-24 17:29:11,,,,1
3547,1061,Complete,F,2023-01-31 06:58:59,,,,4
3548,1062,Returned,F,2023-12-02 15:49:12,,,,4
3549,1062,Processing,F,2022-11-05 12:41:53,,,,3
3550,1062,Cancelled,F,2023-03-07 03:43:29,,,,4
3551,1063,Complete,M,2022-06-27 04:47:08,,,,1
3552,1063,Complete,M,2022-11-06 06:40:37,,,,1
3553,1063,Shipped,M,2023-03-24 22:46:00,,,,3
3554,1063,Complete,M,2023-10-13 22:14:48,,,,1
3555,1063,Cancelled,M,2023-04-15 18:11:33,,,,4
3556,1063,Returned,M,2023-11-01 00:08:28,,,,1
3557,1063,Complete,M,2023-07-15 08:47:15,,,,2
3558,1064,Complete,M,2024-02-05 07:40:16,,,,3
3559,1064,Returned,M,2023-10-18 01:50:30,,,,2
3560,1064,Complete,M,2023-06-09 05:16:56,,,,3
3561,1064,Complete,M,2023-05-12 07:56:48,,,,2
3562,1064,Cancelled,M,2023-03-06 12:22:42,,,,1
3563,1064,Returned,M,2022-08-24 10:21:53,,,,2
3564,1065,Complete,F,2023-12-09 01:47:51,,,,3
3565,1065,Complete,F,2022-11-30 00:31:03,,,,1
3566,1065,Complete,F,2023-11-20 20:45:23,,,,3
3567,1065,Processing,F,2023-07-28 07:53:05,,,,1
3568,1065,Complete,F,2023-04-07 23:30:41,,,,2
3569,1066,Complete,M,2024-01-24 18:42:43,,,,1
3570,1067,Cancelled,M,2024-06-07 23:13:17,,,,1
3571,1067,Complete,M,2024-05-09 18:56:18,,,,4
3572,1067,Shipped,M,2023-09-23 11:24:29,,,,1
3573,1068,Shipped,F,2024-01-12 09:44:01,,,,4
3574,1068,Shipped,F,2023-03-14 02:50:44,,,,1
3575,1068,Cancelled,F,2022-11-20 22:59:50,,,,2
3576,1068,Complete,F,2023-12-18 07:41:09,,,,4
3577,1068,Complete,F,2023-06-05 03:19:31,,,,1
3578,1068,Processing,F,2022-07-06 03:48:15,,,,4
3579,1068,Processing,F,2024-06-14 12:21:01,,,,3
3580,1069,Complete,M,2023-12-10 05:40:58,,,,2
3581,1069,Complete,M,2024-06-21 09:35:22,,,,3
3582,1069,Shipped,M,2024-03-07 07:18:10,,,,3
3583,1069,Complete,M,2023-10-16 02:48:02,,,,2
3584,1069,Shipped,M,2024-04-13 06:44:06,,,,1
3585,1070,Shipped,F,2024-01-04 17:01:58,,,,1
3586,1070,Shipped,F,2024-05-11 21:08:39,,,,2
3587,1071,Complete,F,2023-08-13 22:17:11,,,,4
3588,1071,Returned,F,2023-08-16 08:16:53,,,,1
3589,1072,Complete,F,2023-12-22 08:13:14,,,,2
3590,1072,Complete,F,2022-08-27 05:27:44,,,,2
3591,1072,Processing,F,2023-04-23 07:02:55,,,,3
3592,1072,Returned,F,2023-09-08 09:35:08,,,,4
3593,1072,Cancelled,F,2024-05-26 07:01:52,,,,4
3594,1074,Processing,M,2024-04-12 02:11:45,,,,4
3595,1074,Complete,M,2024-01-15 18:27:06,,,,3
3596,1075,Complete,F,2023-03-13 03:05:48,,,,1
3597,1075,Complete,F,2023-01-05 14:39:42,,,,3
3598,1075,Complete,F,2023-07-10 11:23:56,,,,3
3599,1076,Shipped,M,2023-11-14 10:57:21,,,,1
3600,1076,Complete,M,2024-04-23 17:58:15,,,,2
3601,1076,Complete,M,2024-03-28 07:04:43,,,,4
3602,1076,Complete,M,2024-06-04 12:59:42,,,,4
3603,1077,Processing,M,2024-06-09 23:00:52,,,,4
3604,1077,Complete,M,2024-04-29 04:53:04,,,,2
3605,1077,Shipped,M,2024-01-27 03:19:47,,,,2
3606,1078,Complete,M,2024-04-25 19:39:00,,,,3
3607,1078,Cancelled,M,2023-12-18 10:08:20,,,,2
3608,1078,Complete,M,2024-06-05 10:07:27,,,,4
3609,1078,Shipped,M,2024-01-15 16:10:36,,,,1
3610,1078,Processing,M,2023-12-04 01:07:42,,,,2
3611,1078,Shipped,M,2024-04-07 12:32:25,,,,2
3612,1079,Complete,F,2022-07-16 21:04:03,,,,2
3613,1079,Complete,F,2024-03-02 05:42:33,,,,3
3614,1080,Complete,M,2023-10-13 05:00:03,,,,3
3615,1080,Complete,M,2023-08-27 01:16:53,,,,4
3616,1080,Returned,M,2024-01-15 11:11:21,,,,1
3617,1080,Shipped,M,2023-01-15 02:32:39,,,,2
3618,1080,Returned,M,2024-06-28 21:44:38,,,,2
3619,1080,Shipped,M,2023-07-01 12:55:28,,,,4
3620,1080,Complete,M,2023-06-25 22:24:25,,,,3
3621,1081,Complete,F,2023-11-04 12:26:45,,,,2
3622,1082,Complete,M,2024-02-05 05:26:38,,,,3
3623,1082,Cancelled,M,2024-06-21 14:17:47,,,,4
3624,1082,Complete,M,2024-06-29 16:50:25,,,,4
3625,1083,Complete,F,2023-10-03 22:04:36,,,,4
3626,1083,Processing,F,2023-01-10 13:22:53,,,,3
3627,1083,Processing,F,2024-03-19 12:02:31,,,,2
3628,1083,Complete,F,2024-02-16 17:51:27,,,,3
3629,1083,Complete,F,2023-08-03 05:51:40,,,,1
3630,1083,Complete,F,2023-04-03 18:19:57,,,,3
3631,1083,Processing,F,2023-05-26 19:08:41,,,,4
3632,1084,Cancelled,M,2023-01-14 16:12:15,,,,4
3633,1084,Processing,M,2024-03-05 12:50:59,,,,3
3634,1084,Shipped,M,2023-10-29 21:55:42,,,,2
3635,1084,Returned,M,2023-07-02 00:27:57,,,,1
3636,1084,Processing,M,2022-10-25 19:04:24,,,,4
3637,1084,Cancelled,M,2023-05-11 14:12:13,,,,4
3638,1084,Complete,M,2023-02-20 18:57:36,,,,4
3639,1085,Complete,F,2022-10-15 15:55:57,,,,2
3640,1085,Complete,F,2023-11-18 06:23:46,,,,4
3641,1085,Complete,F,2022-08-17 05:29:58,,,,4
3642,1085,Shipped,F,2023-10-26 10:08:39,,,,4
3643,1085,Complete,F,2023-01-22 13:12:02,,,,2
3644,1085,Complete,F,2023-07-05 01:02:00,,,,1
3645,1086,Processing,F,2023-10-29 01:15:33,,,,3
3646,1086,Processing,F,2023-09-30 17:37:34,,,,4
3647,1086,Shipped,F,2024-04-11 01:05:13,,,,4
3648,1086,Processing,F,2024-03-25 06:14:08,,,,3
3649,1086,Shipped,F,2023-07-23 02:09:47,,,,1
3650,1086,Complete,F,2023-12-28 16:28:26,,,,3
3651,1087,Complete,F,2023-11-20 15:35:33,,,,1
3652,1087,Processing,F,2023-11-29 10:10:36,,,,3
3653,1087,Complete,F,2024-06-15 13:09:47,,,,3
3654,1087,Complete,F,2023-08-27 05:30:42,,,,4
3655,1087,Shipped,F,2024-03-19 22:21:38,,,,1
3656,1087,Complete,F,2023-08-24 19:41:12,,,,3
3657,1087,Shipped,F,2024-02-28 23:18:18,,,,4
3658,1088,Complete,F,2024-04-04 23:31:27,,,,2
3659,1088,Shipped,F,2023-07-26 13:11:17,,,,2
3660,1088,Shipped,F,2022-12-21 03:06:18,,,,3
3661,1089,Complete,F,2023-10-25 03:06:11,,,,3
3662,1090,Complete,F,2024-02-19 03:46:35,,,,4
3663,1090,Complete,F,2024-04-04 13:25:15,,,,4
3664,1090,Shipped,F,2023-12-31 00:54:37,,,,1
3665,1091,Complete,F,2024-04-27 05:12:14,,,,4
3666,1091,Returned,F,2024-06-16 16:37:20,,,,4
3667,1093,Complete,M,2024-06-09 00:40:06,,,,4
3668,1093,Complete,M,2024-05-04 22:50:01,,,,3
3669,1093,Complete,M,2024-01-28 15:47:21,,,,2
3670,1093,Shipped,M,2024-03-13 05:47:51,,,,1
3671,1093,Processing,M,2023-12-11 08:43:32,,,,4
3672,1094,Complete,F,2023-09-25 10:29:29,,,,4
3673,1094,Complete,F,2023-11-09 19:01:04,,,,1
3674,1095,Shipped,M,2023-05-02 14:53:53,,,,3
3675,1095,Complete,M,2023-12-09 11:21:16,,,,4
3676,1095,Returned,M,2023-07-08 17:22:51,,,,1
3677,1095,Complete,M,2024-02-29 07:49:44,,,,1
3678,1096,Complete,F,2023-07-11 10:14:37,,,,4
3679,1096,Complete,F,2024-06-18 02:37:36,,,,4
3680,1096,Processing,F,2022-09-28 12:49:31,,,,2
3681,1097,Complete,M,2024-01-23 21:36:55,,,,2
3682,1098,Cancelled,M,2023-09-05 20:35:28,,,,1
3683,1098,Processing,M,2024-03-16 15:00:54,,,,4
3684,1098,Complete,M,2023-06-11 12:08:13,,,,3
3685,1098,Complete,M,2024-01-02 05:34:59,,,,1
3686,1098,Cancelled,M,2023-12-19 10:27:48,,,,3
3687,1098,Complete,M,2023-01-29 11:30:15,,,,3
3688,1098,Cancelled,M,2024-04-24 14:42:22,,,,2
3689,1099,Complete,F,2023-07-27 09:27:20,,,,2
3690,1099,Complete,F,2024-02-27 00:21:07,,,,3
3691,1099,Complete,F,2023-01-11 15:08:55,,,,4
3692,1099,Shipped,F,2024-02-05 10:33:20,,,,1
3693,1099,Shipped,F,2024-04-12 16:00:45,,,,4
3694,1099,Shipped,F,2022-12-25 18:47:11,,,,2
3695,1100,Cancelled,F,2022-07-19 04:14:58,,,,4
3696,1101,Cancelled,F,2023-07-26 15:30:29,,,,4
3697,1101,Processing,F,2023-10-14 01:14:44,,,,1
3698,1101,Complete,F,2023-05-28 16:06:36,,,,3
3699,1101,Shipped,F,2023-09-09 06:24:14,,,,1
3700,1101,Processing,F,2023-05-26 07:35:28,,,,3
3701,1102,Complete,F,2024-06-07 18:54:10,,,,3
3702,1103,Complete,M,2023-07-31 21:40:24,,,,4
3703,1103,Complete,M,2024-01-05 04:28:39,,,,4
3704,1103,Complete,M,2023-01-10 12:35:26,,,,3
3705,1103,Cancelled,M,2023-09-10 23:02:53,,,,1
3706,1103,Returned,M,2024-05-10 08:34:18,,,,2
3707,1104,Cancelled,F,2023-06-17 03:02:33,,,,1
3708,1104,Cancelled,F,2023-04-12 23:48:47,,,,1
3709,1104,Complete,F,2024-01-07 18:26:36,,,,4
3710,1105,Complete,F,2023-09-02 21:08:12,,,,3
3711,1105,Complete,F,2024-06-25 15:28:28,,,,2
3712,1105,Shipped,F,2023-06-17 06:41:18,,,,1
3713,1105,Shipped,F,2023-07-14 10:49:03,,,,3
3714,1106,Complete,M,2023-09-15 08:30:42,,,,1
3715,1107,Processing,F,2024-03-03 14:45:49,,,,4
3716,1107,Shipped,F,2023-05-17 07:16:00,,,,1
3717,1108,Complete,F,2023-12-06 04:05:13,,,,2
3718,1108,Complete,F,2023-11-12 08:40:23,,,,4
3719,1108,Returned,F,2023-11-16 17:04:45,,,,4
3720,1108,Complete,F,2024-02-15 13:15:27,,,,1
3721,1109,Shipped,F,2024-06-15 19:51:29,,,,2
3722,1109,Cancelled,F,2023-07-14 21:09:40,,,,1
3723,1109,Shipped,F,2024-01-21 07:39:48,,,,3
3724,1109,Shipped,F,2024-06-11 23:23:54,,,,3
3725,1109,Complete,F,2024-05-27 15:13:19,,,,1
3726,1111,Complete,F,2023-02-28 23:43:36,,,,4
3727,1111,Complete,F,2023-06-14 06:59:31,,,,3
3728,1112,Complete,F,2024-01-12 16:13:15,,,,3
3729,1112,Complete,F,2023-07-09 02:33:59,,,,4
3730,1112,Complete,F,2024-04-04 16:00:50,,,,2
3731,1112,Complete,F,2023-01-02 21:48:31,,,,4
3732,1112,Shipped,F,2023-06-07 13:07:40,,,,2
3733,1114,Complete,F,2023-01-18 01:19:28,,,,2
3734,1114,Complete,F,2023-01-03 01:06:52,,,,3
3735,1114,Complete,F,2023-05-26 19:48:43,,,,4
3736,1114,Processing,F,2022-08-21 07:32:38,,,,4
3737,1114,Shipped,F,2024-06-28 16:21:47,,,,3
3738,1115,Complete,F,2023-05-26 21:13:18,,,,4
3739,1115,Processing,F,2023-11-07 05:02:20,,,,1
3740,1115,Shipped,F,2023-12-07 08:58:25,,,,4
3741,1116,Shipped,M,2022-10-06 21:00:25,,,,1
3742,1116,Complete,M,2023-03-18 12:53:13,,,,3
3743,1116,Complete,M,2023-08-05 10:44:16,,,,4
3744,1116,Complete,M,2024-05-24 04:17:05,,,,4
3745,1116,Complete,M,2022-11-18 12:18:20,,,,1
3746,1117,Returned,M,2022-12-20 04:26:06,,,,4
3747,1118,Complete,F,2024-04-26 09:21:54,,,,3
3748,1118,Shipped,F,2023-06-13 01:03:33,,,,1
3749,1118,Returned,F,2023-08-19 06:07:08,,,,3
3750,1118,Shipped,F,2024-03-05 21:07:31,,,,3
3751,1118,Shipped,F,2024-05-28 15:43:34,,,,2
3752,1118,Complete,F,2023-07-09 11:05:47,,,,3
3753,1118,Processing,F,2023-09-17 14:32:36,,,,4
3754,1119,Complete,F,2024-02-25 22:37:56,,,,4
3755,1119,Processing,F,2024-02-26 03:30:11,,,,1
3756,1119,Complete,F,2022-10-16 23:32:53,,,,4
3757,1119,Complete,F,2023-08-02 23:00:21,,,,2
3758,1120,Cancelled,F,2022-07-12 17:23:37,,,,3
3759,1120,Complete,F,2022-12-15 22:27:28,,,,4
3760,1122,Cancelled,M,2023-08-15 07:11:52,,,,4
3761,1122,Complete,M,2024-02-06 03:50:42,,,,3
3762,1122,Shipped,M,2024-02-24 20:08:02,,,,2
3763,1122,Returned,M,2023-09-10 00:56:02,,,,1
3764,1122,Processing,M,2023-04-28 06:46:02,,,,1
3765,1123,Processing,M,2022-06-29 17:52:12,,,,2
3766,1123,Complete,M,2022-06-16 07:00:46,,,,1
3767,1123,Complete,M,2023-01-23 13:10:08,,,,2
3768,1123,Returned,M,2023-01-30 12:00:25,,,,3
